Epoch,Train accuracy,Test accuracy,Train loss,Test loss
57,0.7231096625328064,0.7608232498168945,0.5874310731887817,0.5660436153411865
58,0.7275470495223999,0.7608232498168945,0.5811246037483215,0.5626542568206787
59,0.7275470495223999,0.7608232498168945,0.5796769261360168,0.5653746724128723
60,0.726482093334198,0.7608232498168945,0.5743229389190674,0.5504010319709778
61,0.727724552154541,0.7608232498168945,0.5730797052383423,0.5594702363014221
62,0.7279019951820374,0.7608232498168945,0.5731114745140076,0.5569714307785034
63,0.7279019951820374,0.7608232498168945,0.5711877346038818,0.5555205345153809
64,0.7279019951820374,0.7608232498168945,0.5769227743148804,0.5657790303230286
65,0.7279019951820374,0.7608232498168945,0.571300745010376,0.5586985945701599
66,0.7279019951820374,0.7608232498168945,0.5735979676246643,0.5559923648834229
67,0.7280794978141785,0.7608232498168945,0.5715705156326294,0.5543815493583679
68,0.727724552154541,0.7608232498168945,0.5732322335243225,0.5627911686897278
69,0.7279019951820374,0.7608232498168945,0.5721608996391296,0.5571966171264648
70,0.727724552154541,0.7608232498168945,0.5739131569862366,0.5690722465515137
71,0.7280794978141785,0.7608232498168945,0.5728121399879456,0.5493561029434204
72,0.7275470495223999,0.7608232498168945,0.5727493762969971,0.5657938718795776
73,0.7279019951820374,0.7608232498168945,0.5736108422279358,0.5527344942092896
74,0.727724552154541,0.7608232498168945,0.5712166428565979,0.5511525869369507
75,0.7279019951820374,0.7608232498168945,0.570292592048645,0.5475886464118958
76,0.727724552154541,0.7608232498168945,0.5710994601249695,0.5471295714378357
77,0.7279019951820374,0.7608232498168945,0.573591411113739,0.554208517074585
78,0.7280794978141785,0.7608232498168945,0.5709635019302368,0.558342456817627
79,0.7280794978141785,0.7608232498168945,0.5701992511749268,0.5565019845962524
80,0.7280794978141785,0.7608232498168945,0.5681470632553101,0.5498059988021851
81,0.7280794978141785,0.7608232498168945,0.5678514838218689,0.5482252836227417
82,0.7280794978141785,0.7608232498168945,0.5702868103981018,0.5368949770927429
83,0.7280794978141785,0.7608232498168945,0.5679243206977844,0.5441619753837585
84,0.7280794978141785,0.7608232498168945,0.5642595291137695,0.5489203333854675
85,0.7279019951820374,0.7608232498168945,0.5645818710327148,0.5373050570487976
86,0.7280794978141785,0.7608232498168945,0.5667945146560669,0.5418986082077026
87,0.7279019951820374,0.7608232498168945,0.5656400918960571,0.5395531058311462
88,0.7279019951820374,0.7608232498168945,0.5651060938835144,0.5234359502792358
89,0.727724552154541,0.7608232498168945,0.5648119449615479,0.5370178818702698
90,0.7293219566345215,0.7608232498168945,0.5555424094200134,0.5137612223625183
91,0.7447639107704163,0.7955996990203857,0.5473905205726624,0.508288562297821
92,0.7518636584281921,0.7991483211517334,0.5394224524497986,0.5064867734909058
93,0.7497337460517883,0.8041163682937622,0.5338743329048157,0.48681432008743286
94,0.7534611225128174,0.8005678057670593,0.5279488563537598,0.49058619141578674
95,0.7559460401535034,0.8062455654144287,0.516596257686615,0.4706602096557617
96,0.7555910348892212,0.8019872307777405,0.505672037601471,0.46444132924079895
97,0.7557685375213623,0.8140525221824646,0.5058819055557251,0.44970473647117615
98,0.7600284218788147,0.8119233250617981,0.49558377265930176,0.4493744671344757
99,0.7536386251449585,0.8069552779197693,0.4902796447277069,0.4481278359889984
100,0.7563010454177856,0.8069552779197693,0.4842836856842041,0.443050354719162
